"FixdotCode","PulseDuration","ResponseCode","StopSignalCode","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","coroutines_cycles","coroutines_duration","coroutines_mean_cycle_duration","correct","correct_instructions","correct_kb_response","correct_response","count_CodeSettings","count_ErrorFeedback","count_NoError","count_ResponseCalc","count_ResponseGiven","count_SetlinesZero","count_StartFixdot","count_StartStopsignal","count_StartTarget","count_about_this_example","count_blank","count_block_loop","count_experiment","count_finished","count_fixdot","count_instructions","count_kb_response","count_logger","count_new_advanced_delay","count_stop_signal","count_stop_signal_coroutines","count_target","count_trial_sequence","datetime","delay_new_advanced_delay","description","direction","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finished","response_instructions","response_kb_response","response_target","response_time","response_time_finished","response_time_instructions","response_time_kb_response","response_time_target","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stop_after","stopcode","subject_nr","subject_parity","target","targetcode","time_CodeSettings","time_ErrorFeedback","time_NoError","time_ResponseCalc","time_ResponseGiven","time_SetlinesZero","time_StartFixdot","time_StartStopsignal","time_StartTarget","time_about_this_example","time_blank","time_block_loop","time_experiment","time_finished","time_fixdot","time_instructions","time_kb_response","time_logger","time_new_advanced_delay","time_stop_signal","time_target","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"1","10","133","255","100","100","455.59810000122525","455.59810000122525","black","no","psycho","psycho","psycho","0","uniform","11333","481.60359999747016","0.042495685166987575","1","undefined","1","left","0","0","0","0","0","1","0","NA","0","0","0","0","0","0","0","0","0","0","0","NA","0","0","0","Mon Nov 29 14:15:29 2021","316","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","0","0","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","455.59810000122525","NA","81248.35249999887","455.59810000122525","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","left","2","84903.87750000082","NA","86088.44630000021","85911.37970000273","NA","NA","NA","NA","NA","NA","85955.09680000032","84903.91690000251","3604.854500001238","NA","85071.95150000189","3654.5808000009856","85455.31520000077","86990.78230000305","85072.21660000141","NA","85455.10980000108","85028.67170000172","Stop-Signal Task","1","455.59810000122525","1","yes","1024"
"1","10","138","255","50","50","443.8863000013953","443.8863000013953","black","no","psycho","psycho","psycho","0","uniform","8515","449.0122000024712","0.052731908397236786","0","undefined","0","None","0","1","1","1","1","2","1","NA","1","0","1","0","0","0","1","0","1","1","1","0","1","1","1","Mon Nov 29 14:15:29 2021","353","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","1","1","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","432.1745000015653","NA","81248.35249999887","432.1745000015653","NA","2","psycho","1024","2","48000","-16","experiment","50","8","2","even","right","9","84903.87750000082","88238.45900000015","86088.44630000021","88071.37320000038","NA","NA","NA","NA","NA","NA","88105.13290000017","84903.91690000251","3604.854500001238","NA","87221.97120000055","3654.5808000009856","87638.75090000147","89138.94570000048","87222.23470000245","87721.81679999994","87638.4816000027","87169.0656000028","Stop-Signal Task","1","887.7726000027906","2","yes","1024"
"1","10","133","255","66.66666666666667","66.66666666666667","417.1115000002222","417.1115000002222","black","no","psycho","psycho","psycho","0","uniform","9005","388.87569999860716","0.04318441976664155","1","undefined","1","left","0","2","2","2","2","3","2","NA","2","0","2","0","0","0","2","0","2","2","2","0","2","2","2","Mon Nov 29 14:15:29 2021","349","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","2","2","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","363.561899997876","NA","81248.35249999887","363.561899997876","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","left","2","84903.87750000082","88238.45900000015","90305.25230000057","90119.37590000161","NA","NA","NA","NA","NA","NA","90155.20280000055","84903.91690000251","3604.854500001238","NA","89355.16110000026","3654.5808000009856","89755.34130000233","91216.06780000002","89355.38500000257","87721.81679999994","89755.13620000129","89310.37030000152","Stop-Signal Task","2","1251.3345000006666","3","yes","1024"
"1","10","133","255","75","75","462.9247000002579","462.9247000002579","black","no","psycho","psycho","psycho","0","uniform","14772","613.6860000005981","0.041543866775020186","1","undefined","1","left","0","3","3","3","3","4","3","NA","3","0","3","0","0","0","3","0","3","3","3","0","3","3","3","Mon Nov 29 14:15:29 2021","342","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","3","3","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","600.3643000003649","NA","81248.35249999887","600.3643000003649","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","left","2","84903.87750000082","88238.45900000015","92605.28070000146","92439.37530000039","NA","NA","NA","NA","NA","NA","92471.79940000206","84903.91690000251","3604.854500001238","NA","91438.56560000131","3654.5808000009856","91838.54640000209","93506.53240000247","91438.78760000007","87721.81679999994","91838.48690000013","91387.1478000001","Stop-Signal Task","3","1851.6988000010315","4","yes","1024"
"1","10","131","255","80","80","459.3111400005","459.3111400005","black","no","psycho","psycho","psycho","0","uniform","10909","469.92189999946277","0.0430765331377269","1","undefined","1","right","0","4","4","4","4","5","4","NA","4","0","4","0","0","0","4","0","4","4","4","0","4","4","4","Mon Nov 29 14:15:29 2021","333","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","4","4","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","444.8569000014686","NA","81248.35249999887","444.8569000014686","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","right","8","84903.87750000082","88238.45900000015","94738.5006000004","94567.38620000033","NA","NA","NA","NA","NA","NA","94605.3344000029","84903.91690000251","3604.854500001238","NA","93738.534600001","3654.5808000009856","94122.04209999982","95632.12879999992","93738.60500000228","87721.81679999994","94121.83900000309","93697.62869999977","Stop-Signal Task","4","2296.5557000025","5","yes","1024"
"1","10","131","255","83.33333333333333","83.33333333333333","463.6767000004814","463.6767000004814","black","no","psycho","psycho","psycho","0","uniform","11782","505.9655000004568","0.04294393990837352","1","undefined","1","right","0","5","5","5","5","6","5","NA","5","0","5","0","0","0","5","0","5","5","5","0","5","5","5","Mon Nov 29 14:15:29 2021","393","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","5","5","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","485.50450000038836","NA","81248.35249999887","485.50450000038836","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","right","8","84903.87750000082","88238.45900000015","96971.85449999961","96791.43400000248","NA","NA","NA","NA","NA","NA","96838.53360000285","84903.91690000251","3604.854500001238","NA","95855.20600000018","3654.5808000009856","96305.37480000203","97876.71300000147","95855.2742000029","87721.81679999994","96305.1704999998","95816.24870000087","Stop-Signal Task","5","2782.0602000028885","6","yes","1024"
"1","10","133","255","85.71428571428571","85.71428571428571","488.696728571605","488.696728571605","black","no","psycho","psycho","psycho","0","uniform","15798","658.9229000019259","0.04170926066602899","1","undefined","1","left","0","6","6","6","6","7","6","NA","6","0","6","0","0","0","6","0","6","6","6","0","6","6","6","Mon Nov 29 14:15:29 2021","317","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","6","6","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","638.8168999983463","NA","81248.35249999887","638.8168999983463","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","left","2","84903.87750000082","88238.45900000015","99288.5148000023","99111.36550000083","NA","NA","NA","NA","NA","NA","99155.20830000241","84903.91690000251","3604.854500001238","NA","98105.24540000188","3654.5808000009856","98472.05640000175","100194.02710000213","98105.32460000104","87721.81679999994","98471.84620000189","98067.30660000176","Stop-Signal Task","6","3420.877100001235","7","yes","1024"
"1","10","133","255","87.5","87.5","507.79073750027237","507.79073750027237","black","no","psycho","psycho","psycho","0","uniform","15765","662.9539000023215","0.04205226133855512","1","undefined","1","left","0","7","7","7","7","8","7","NA","7","0","7","0","0","0","7","0","7","7","7","0","7","7","7","Mon Nov 29 14:15:29 2021","317","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","7","7","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","641.4488000009442","NA","81248.35249999887","641.4488000009442","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","left","2","84903.87750000082","88238.45900000015","101621.88610000157","101447.39540000228","NA","NA","NA","NA","NA","NA","101488.55360000016","84903.91690000251","3604.854500001238","NA","100438.63229999988","3654.5808000009856","100805.39549999958","102523.54060000289","100438.86650000059","87721.81679999994","100805.194200002","100386.08380000005","Stop-Signal Task","7","4062.325900002179","8","yes","1024"
"1","10","133","255","88.88888888888889","88.88888888888889","499.8360555558368","499.8360555558368","black","no","psycho","psycho","psycho","0","uniform","10755","461.03669999865815","0.0428671966525949","1","undefined","1","left","0","8","8","8","8","9","8","NA","8","0","8","0","0","0","8","0","8","8","8","0","8","8","8","Mon Nov 29 14:15:29 2021","352","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","1","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","8","8","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","left","NA","right","left","NA","436.1986000003526","NA","81248.35249999887","436.1986000003526","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","left","2","84903.87750000082","88238.45900000015","103755.23170000088","103575.4900000029","NA","NA","NA","NA","NA","NA","103621.906700002","84903.91690000251","3604.854500001238","NA","102738.57870000211","3654.5808000009856","103138.7762000013","104648.4182000022","102738.80080000163","87721.81679999994","103138.57300000018","102696.06000000203","Stop-Signal Task","8","4498.524500002532","9","yes","1024"
"1","10","131","255","90","90","497.9440200000681","497.9440200000681","black","no","psycho","psycho","psycho","0","uniform","11881","493.9632999994501","0.04157590270174649","1","undefined","1","right","0","9","9","9","9","10","9","NA","9","0","9","0","0","0","9","0","9","9","9","0","9","9","9","Mon Nov 29 14:15:29 2021","304","Loosely based on Logan (1984) Journal of Experimental Psychology: Human Perception and Performance","0","yes","StopSignalTask.osexp","C:\Users\user\Documents\GitHub\StopTaskBCN","no","mono","no","18","no","white","no","yes","768","psycho","9","9","C:/Users/user/Documents/GitHub/StopTaskBCN/subject-2.csv","psycho","Lentiform Loewenfeld","3.3.9","0","right","NA","right","right","NA","480.91569999814965","NA","81248.35249999887","480.91569999814965","NA","2","psycho","1024","2","48000","-16","experiment","","0","2","even","right","8","84903.87750000082","88238.45900000015","105888.6803000023","105703.8121000005","NA","NA","NA","NA","NA","NA","105738.59450000236","84903.91690000251","3604.854500001238","NA","104871.97600000218","3654.5808000009856","105221.94180000224","106788.880600001","104872.28790000154","87721.81679999994","105221.88860000097","104823.42650000282","Stop-Signal Task","9","4979.440200000681","10","yes","1024"
